"","date","normTitleCategory","clicks.sum"
"15241",2017-07-21,"service",32084
"15242",2017-07-21,"socialscience",921
"15243",2017-07-21,"sports",2961
"15244",2017-07-21,"tech",134
"15245",2017-07-21,"techhelp",11920
"15246",2017-07-21,"techinfo",20396
"15247",2017-07-21,"techsoftware",25655
"15248",2017-07-21,"therapy",8717
"15249",2017-07-21,"transport",7638
"15250",2017-07-21,"uncategorized",25231
"15251",2017-07-21,"veterinary",4817
"15252",2017-07-21,"warehouse",37580
"15253",2017-07-21,NA,44193
"15254",2017-07-22,"accounting",21414
"15255",2017-07-22,"admin",68707
"15256",2017-07-22,"agriculture",447
"15257",2017-07-22,"arch",1333
"15258",2017-07-22,"arts",3888
"15259",2017-07-22,"aviation",1030
"15260",2017-07-22,"care",6978
"15261",2017-07-22,"childcare",15204
"15262",2017-07-22,"construction",13040
"15263",2017-07-22,"customer",42248
"15264",2017-07-22,"driver",26816
"15265",2017-07-22,"education",22172
"15266",2017-07-22,"engchem",463
"15267",2017-07-22,"engcivil",1117
"15268",2017-07-22,"engelectric",1527
"15269",2017-07-22,"engid",3956
"15270",2017-07-22,"engmech",1722
"15271",2017-07-22,"finance",4022
"15272",2017-07-22,"food",36122
"15273",2017-07-22,"hospitality",2402
"15274",2017-07-22,"hr",12022
"15275",2017-07-22,"install",43140
"15276",2017-07-22,"insurance",4087
"15277",2017-07-22,"legal",7769
"15278",2017-07-22,"management",61144
"15279",2017-07-22,"manufacturing",19958
"15280",2017-07-22,"marketing",12617
"15281",2017-07-22,"math",3585
"15282",2017-07-22,"meddental",3232
"15283",2017-07-22,"meddr",4071
"15284",2017-07-22,"media",5140
"15285",2017-07-22,"medinfo",11278
"15286",2017-07-22,"mednurse",39085
"15287",2017-07-22,"medtech",24369
"15288",2017-07-22,"military",603
"15289",2017-07-22,"mining",387
"15290",2017-07-22,"personal",3321
"15291",2017-07-22,"pharmacy",3865
"15292",2017-07-22,"project",10053
"15293",2017-07-22,"protective",11193
"15294",2017-07-22,"realestate",4510
"15295",2017-07-22,"retail",50762
"15296",2017-07-22,"sales",37757
"15297",2017-07-22,"sanitation",20131
"15298",2017-07-22,"science",7409
"15299",2017-07-22,"service",26108
"15300",2017-07-22,"socialscience",788
"15301",2017-07-22,"sports",2297
"15302",2017-07-22,"tech",93
"15303",2017-07-22,"techhelp",9114
"15304",2017-07-22,"techinfo",15100
"15305",2017-07-22,"techsoftware",19844
"15306",2017-07-22,"therapy",6891
"15307",2017-07-22,"transport",5596
"15308",2017-07-22,"uncategorized",19265
"15309",2017-07-22,"veterinary",3830
"15310",2017-07-22,"warehouse",27226
"15311",2017-07-22,NA,38286
"15312",2017-07-23,"accounting",21750
"15313",2017-07-23,"admin",70579
"15314",2017-07-23,"agriculture",435
"15315",2017-07-23,"arch",1407
"15316",2017-07-23,"arts",4150
"15317",2017-07-23,"aviation",850
"15318",2017-07-23,"care",7876
"15319",2017-07-23,"childcare",18389
"15320",2017-07-23,"construction",14050
"15321",2017-07-23,"customer",45174
"15322",2017-07-23,"driver",30545
"15323",2017-07-23,"education",23724
"15324",2017-07-23,"engchem",641
"15325",2017-07-23,"engcivil",1345
"15326",2017-07-23,"engelectric",1766
"15327",2017-07-23,"engid",4162
"15328",2017-07-23,"engmech",1987
"15329",2017-07-23,"finance",4981
"15330",2017-07-23,"food",39964
"15331",2017-07-23,"hospitality",2644
"15332",2017-07-23,"hr",13210
"15333",2017-07-23,"install",46656
"15334",2017-07-23,"insurance",4469
"15335",2017-07-23,"legal",7854
"15336",2017-07-23,"management",64405
"15337",2017-07-23,"manufacturing",21660
"15338",2017-07-23,"marketing",12618
"15339",2017-07-23,"math",3859
"15340",2017-07-23,"meddental",3767
"15341",2017-07-23,"meddr",4448
"15342",2017-07-23,"media",6026
"15343",2017-07-23,"medinfo",11146
"15344",2017-07-23,"mednurse",39429
"15345",2017-07-23,"medtech",25786
"15346",2017-07-23,"military",447
"15347",2017-07-23,"mining",395
"15348",2017-07-23,"personal",3441
"15349",2017-07-23,"pharmacy",3960
"15350",2017-07-23,"project",10642
"15351",2017-07-23,"protective",11915
"15352",2017-07-23,"realestate",5101
"15353",2017-07-23,"retail",52673
"15354",2017-07-23,"sales",40492
"15355",2017-07-23,"sanitation",21148
"15356",2017-07-23,"science",7889
"15357",2017-07-23,"service",28887
"15358",2017-07-23,"socialscience",672
"15359",2017-07-23,"sports",2673
"15360",2017-07-23,"tech",161
"15361",2017-07-23,"techhelp",9213
"15362",2017-07-23,"techinfo",15338
"15363",2017-07-23,"techsoftware",20147
"15364",2017-07-23,"therapy",7702
"15365",2017-07-23,"transport",4763
"15366",2017-07-23,"uncategorized",19683
"15367",2017-07-23,"veterinary",4097
"15368",2017-07-23,"warehouse",29233
"15369",2017-07-23,NA,40591
"15370",2017-07-24,"accounting",33436
"15371",2017-07-24,"admin",109376
"15372",2017-07-24,"agriculture",618
"15373",2017-07-24,"arch",2340
"15374",2017-07-24,"arts",6137
"15375",2017-07-24,"aviation",2857
"15376",2017-07-24,"care",10063
"15377",2017-07-24,"childcare",22569
"15378",2017-07-24,"construction",20114
"15379",2017-07-24,"customer",68906
"15380",2017-07-24,"driver",38960
"15381",2017-07-24,"education",32415
"15382",2017-07-24,"engchem",759
"15383",2017-07-24,"engcivil",2259
"15384",2017-07-24,"engelectric",2167
"15385",2017-07-24,"engid",6538
"15386",2017-07-24,"engmech",2485
"15387",2017-07-24,"finance",7762
"15388",2017-07-24,"food",49096
"15389",2017-07-24,"hospitality",3264
"15390",2017-07-24,"hr",19670
"15391",2017-07-24,"install",63212
"15392",2017-07-24,"insurance",6518
"15393",2017-07-24,"legal",13237
"15394",2017-07-24,"management",87684
"15395",2017-07-24,"manufacturing",33038
"15396",2017-07-24,"marketing",18504
"15397",2017-07-24,"math",5381
"15398",2017-07-24,"meddental",5078
"15399",2017-07-24,"meddr",5307
"15400",2017-07-24,"media",8363
"15401",2017-07-24,"medinfo",15626
"15402",2017-07-24,"mednurse",49071
"15403",2017-07-24,"medtech",35720
"15404",2017-07-24,"military",286
"15405",2017-07-24,"mining",461
"15406",2017-07-24,"personal",4359
"15407",2017-07-24,"pharmacy",5294
"15408",2017-07-24,"project",15016
"15409",2017-07-24,"protective",16738
"15410",2017-07-24,"realestate",7348
"15411",2017-07-24,"retail",67958
"15412",2017-07-24,"sales",60683
"15413",2017-07-24,"sanitation",27724
"15414",2017-07-24,"science",10663
"15415",2017-07-24,"service",39165
"15416",2017-07-24,"socialscience",1188
"15417",2017-07-24,"sports",3979
"15418",2017-07-24,"tech",143
"15419",2017-07-24,"techhelp",13870
"15420",2017-07-24,"techinfo",22583
"15421",2017-07-24,"techsoftware",29583
"15422",2017-07-24,"therapy",10417
"15423",2017-07-24,"transport",6828
"15424",2017-07-24,"uncategorized",25461
"15425",2017-07-24,"veterinary",5077
"15426",2017-07-24,"warehouse",43205
"15427",2017-07-24,NA,53620
"15428",2017-07-25,"accounting",33102
"15429",2017-07-25,"admin",115012
"15430",2017-07-25,"agriculture",1303
"15431",2017-07-25,"arch",2462
"15432",2017-07-25,"arts",5857
"15433",2017-07-25,"aviation",4281
"15434",2017-07-25,"care",9550
"15435",2017-07-25,"childcare",21363
"15436",2017-07-25,"construction",20488
"15437",2017-07-25,"customer",69607
"15438",2017-07-25,"driver",41842
"15439",2017-07-25,"education",33018
"15440",2017-07-25,"engchem",718
"15441",2017-07-25,"engcivil",2036
"15442",2017-07-25,"engelectric",2587
"15443",2017-07-25,"engid",6797
"15444",2017-07-25,"engmech",2633
"15445",2017-07-25,"finance",6972
"15446",2017-07-25,"food",49221
"15447",2017-07-25,"hospitality",3569
"15448",2017-07-25,"hr",20479
"15449",2017-07-25,"install",63707
"15450",2017-07-25,"insurance",5962
"15451",2017-07-25,"legal",12283
"15452",2017-07-25,"management",87870
"15453",2017-07-25,"manufacturing",32321
"15454",2017-07-25,"marketing",17196
"15455",2017-07-25,"math",5594
"15456",2017-07-25,"meddental",4925
"15457",2017-07-25,"meddr",5746
"15458",2017-07-25,"media",6803
"15459",2017-07-25,"medinfo",16267
"15460",2017-07-25,"mednurse",50357
"15461",2017-07-25,"medtech",37074
"15462",2017-07-25,"military",423
"15463",2017-07-25,"mining",325
"15464",2017-07-25,"personal",4311
"15465",2017-07-25,"pharmacy",5121
"15466",2017-07-25,"project",15782
"15467",2017-07-25,"protective",17590
"15468",2017-07-25,"realestate",8307
"15469",2017-07-25,"retail",68684
"15470",2017-07-25,"sales",62435
"15471",2017-07-25,"sanitation",27984
"15472",2017-07-25,"science",11116
"15473",2017-07-25,"service",39043
"15474",2017-07-25,"socialscience",1177
"15475",2017-07-25,"sports",4142
"15476",2017-07-25,"tech",175
"15477",2017-07-25,"techhelp",13478
"15478",2017-07-25,"techinfo",22650
"15479",2017-07-25,"techsoftware",31863
"15480",2017-07-25,"therapy",9955
"15481",2017-07-25,"transport",7964
"15482",2017-07-25,"uncategorized",25398
"15483",2017-07-25,"veterinary",5146
"15484",2017-07-25,"warehouse",45964
"15485",2017-07-25,NA,53246
"15486",2017-07-26,"accounting",31312
"15487",2017-07-26,"admin",107205
"15488",2017-07-26,"agriculture",1019
"15489",2017-07-26,"arch",2230
"15490",2017-07-26,"arts",5956
"15491",2017-07-26,"aviation",2246
"15492",2017-07-26,"care",9946
"15493",2017-07-26,"childcare",20646
"15494",2017-07-26,"construction",20063
"15495",2017-07-26,"customer",64424
"15496",2017-07-26,"driver",39360
"15497",2017-07-26,"education",32951
"15498",2017-07-26,"engchem",733
"15499",2017-07-26,"engcivil",1938
"15500",2017-07-26,"engelectric",2248
"15501",2017-07-26,"engid",6125
"15502",2017-07-26,"engmech",2907
"15503",2017-07-26,"finance",6592
"15504",2017-07-26,"food",46538
"15505",2017-07-26,"hospitality",3148
"15506",2017-07-26,"hr",18855
"15507",2017-07-26,"install",62731
"15508",2017-07-26,"insurance",6476
"15509",2017-07-26,"legal",10983
"15510",2017-07-26,"management",89315
"15511",2017-07-26,"manufacturing",28935
"15512",2017-07-26,"marketing",17844
"15513",2017-07-26,"math",5613
"15514",2017-07-26,"meddental",4466
"15515",2017-07-26,"meddr",5533
"15516",2017-07-26,"media",6075
"15517",2017-07-26,"medinfo",15399
"15518",2017-07-26,"mednurse",51650
"15519",2017-07-26,"medtech",37575
"15520",2017-07-26,"military",1046
"15521",2017-07-26,"mining",547
"15522",2017-07-26,"personal",4316
"15523",2017-07-26,"pharmacy",4902
"15524",2017-07-26,"project",14791
"15525",2017-07-26,"protective",18985
"15526",2017-07-26,"realestate",8916
"15527",2017-07-26,"retail",70137
"15528",2017-07-26,"sales",60391
"15529",2017-07-26,"sanitation",29251
"15530",2017-07-26,"science",11281
"15531",2017-07-26,"service",41937
"15532",2017-07-26,"socialscience",863
"15533",2017-07-26,"sports",4079
"15534",2017-07-26,"tech",173
"15535",2017-07-26,"techhelp",14800
"15536",2017-07-26,"techinfo",23886
"15537",2017-07-26,"techsoftware",32222
"15538",2017-07-26,"therapy",10060
"15539",2017-07-26,"transport",7531
"15540",2017-07-26,"uncategorized",25250
"15541",2017-07-26,"veterinary",4994
"15542",2017-07-26,"warehouse",45601
"15543",2017-07-26,NA,54598
"15544",2017-07-27,"accounting",30511
"15545",2017-07-27,"admin",97690
"15546",2017-07-27,"agriculture",991
"15547",2017-07-27,"arch",1944
"15548",2017-07-27,"arts",5839
"15549",2017-07-27,"aviation",2019
"15550",2017-07-27,"care",10533
"15551",2017-07-27,"childcare",18626
"15552",2017-07-27,"construction",17757
"15553",2017-07-27,"customer",62904
"15554",2017-07-27,"driver",37070
"15555",2017-07-27,"education",31706
"15556",2017-07-27,"engchem",564
"15557",2017-07-27,"engcivil",2022
"15558",2017-07-27,"engelectric",2265
"15559",2017-07-27,"engid",5838
"15560",2017-07-27,"engmech",2860
"15561",2017-07-27,"finance",5646
"15562",2017-07-27,"food",44845
"15563",2017-07-27,"hospitality",3075
"15564",2017-07-27,"hr",17868
"15565",2017-07-27,"install",60428
"15566",2017-07-27,"insurance",6379
"15567",2017-07-27,"legal",9824
"15568",2017-07-27,"management",86090
"15569",2017-07-27,"manufacturing",27878
"15570",2017-07-27,"marketing",18045
"15571",2017-07-27,"math",5169
"15572",2017-07-27,"meddental",4403
"15573",2017-07-27,"meddr",4950
"15574",2017-07-27,"media",6693
"15575",2017-07-27,"medinfo",14580
"15576",2017-07-27,"mednurse",45853
"15577",2017-07-27,"medtech",35448
"15578",2017-07-27,"military",665
"15579",2017-07-27,"mining",770
"15580",2017-07-27,"personal",3847
"15581",2017-07-27,"pharmacy",4615
"15582",2017-07-27,"project",14466
"15583",2017-07-27,"protective",17253
"15584",2017-07-27,"realestate",8599
"15585",2017-07-27,"retail",63474
"15586",2017-07-27,"sales",56284
"15587",2017-07-27,"sanitation",28802
"15588",2017-07-27,"science",10761
"15589",2017-07-27,"service",39302
"15590",2017-07-27,"socialscience",709
"15591",2017-07-27,"sports",3802
"15592",2017-07-27,"tech",131
"15593",2017-07-27,"techhelp",14104
"15594",2017-07-27,"techinfo",22945
"15595",2017-07-27,"techsoftware",29257
"15596",2017-07-27,"therapy",9821
"15597",2017-07-27,"transport",6555
"15598",2017-07-27,"uncategorized",23132
"15599",2017-07-27,"veterinary",4714
"15600",2017-07-27,"warehouse",43942
"15601",2017-07-27,NA,53318
"15602",2017-07-28,"accounting",28829
"15603",2017-07-28,"admin",88458
"15604",2017-07-28,"agriculture",846
"15605",2017-07-28,"arch",1688
"15606",2017-07-28,"arts",4559
"15607",2017-07-28,"aviation",1476
"15608",2017-07-28,"care",8509
"15609",2017-07-28,"childcare",17784
"15610",2017-07-28,"construction",16153
"15611",2017-07-28,"customer",53025
"15612",2017-07-28,"driver",31688
"15613",2017-07-28,"education",26620
"15614",2017-07-28,"engchem",406
"15615",2017-07-28,"engcivil",1939
"15616",2017-07-28,"engelectric",1952
"15617",2017-07-28,"engid",5667
"15618",2017-07-28,"engmech",2361
"15619",2017-07-28,"finance",5163
"15620",2017-07-28,"food",42154
"15621",2017-07-28,"hospitality",3102
"15622",2017-07-28,"hr",19707
"15623",2017-07-28,"install",54045
"15624",2017-07-28,"insurance",4736
"15625",2017-07-28,"legal",10257
"15626",2017-07-28,"management",76085
"15627",2017-07-28,"manufacturing",24599
"15628",2017-07-28,"marketing",15382
"15629",2017-07-28,"math",5070
"15630",2017-07-28,"meddental",4188
"15631",2017-07-28,"meddr",4764
"15632",2017-07-28,"media",5812
"15633",2017-07-28,"medinfo",12605
"15634",2017-07-28,"mednurse",44988
"15635",2017-07-28,"medtech",30720
"15636",2017-07-28,"military",504
"15637",2017-07-28,"mining",552
"15638",2017-07-28,"personal",3691
"15639",2017-07-28,"pharmacy",4053
"15640",2017-07-28,"project",13070
"15641",2017-07-28,"protective",14835
"15642",2017-07-28,"realestate",6126
"15643",2017-07-28,"retail",59610
"15644",2017-07-28,"sales",45874
"15645",2017-07-28,"sanitation",25124
"15646",2017-07-28,"science",9750
"15647",2017-07-28,"service",32634
"15648",2017-07-28,"socialscience",792
"15649",2017-07-28,"sports",3294
"15650",2017-07-28,"tech",127
"15651",2017-07-28,"techhelp",12254
"15652",2017-07-28,"techinfo",21062
"15653",2017-07-28,"techsoftware",26968
"15654",2017-07-28,"therapy",8989
"15655",2017-07-28,"transport",6178
"15656",2017-07-28,"uncategorized",20573
"15657",2017-07-28,"veterinary",4128
"15658",2017-07-28,"warehouse",39769
"15659",2017-07-28,NA,48786
"15660",2017-07-29,"accounting",21614
"15661",2017-07-29,"admin",65126
"15662",2017-07-29,"agriculture",968
"15663",2017-07-29,"arch",1387
"15664",2017-07-29,"arts",3677
"15665",2017-07-29,"aviation",1312
"15666",2017-07-29,"care",7646
"15667",2017-07-29,"childcare",15879
"15668",2017-07-29,"construction",14112
"15669",2017-07-29,"customer",42686
"15670",2017-07-29,"driver",27336
"15671",2017-07-29,"education",22048
"15672",2017-07-29,"engchem",452
"15673",2017-07-29,"engcivil",1357
"15674",2017-07-29,"engelectric",1692
"15675",2017-07-29,"engid",4945
"15676",2017-07-29,"engmech",1645
"15677",2017-07-29,"finance",4400
"15678",2017-07-29,"food",36568
"15679",2017-07-29,"hospitality",2375
"15680",2017-07-29,"hr",15231
"15681",2017-07-29,"install",45189
"15682",2017-07-29,"insurance",4297
"15683",2017-07-29,"legal",7895
"15684",2017-07-29,"management",63805
"15685",2017-07-29,"manufacturing",20505
"15686",2017-07-29,"marketing",12131
"15687",2017-07-29,"math",4377
"15688",2017-07-29,"meddental",3466
"15689",2017-07-29,"meddr",4113
"15690",2017-07-29,"media",4634
"15691",2017-07-29,"medinfo",10883
"15692",2017-07-29,"mednurse",39784
"15693",2017-07-29,"medtech",25559
"15694",2017-07-29,"military",357
"15695",2017-07-29,"mining",506
"15696",2017-07-29,"personal",3040
"15697",2017-07-29,"pharmacy",3800
"15698",2017-07-29,"project",9802
"15699",2017-07-29,"protective",12563
"15700",2017-07-29,"realestate",4613
"15701",2017-07-29,"retail",48790
"15702",2017-07-29,"sales",38385
"15703",2017-07-29,"sanitation",21423
"15704",2017-07-29,"science",7734
"15705",2017-07-29,"service",27653
"15706",2017-07-29,"socialscience",772
"15707",2017-07-29,"sports",2825
"15708",2017-07-29,"tech",145
"15709",2017-07-29,"techhelp",9546
"15710",2017-07-29,"techinfo",14705
"15711",2017-07-29,"techsoftware",19589
"15712",2017-07-29,"therapy",7742
"15713",2017-07-29,"transport",4417
"15714",2017-07-29,"uncategorized",17130
"15715",2017-07-29,"veterinary",3280
"15716",2017-07-29,"warehouse",32273
"15717",2017-07-29,NA,38819
"15718",2017-07-30,"accounting",22082
"15719",2017-07-30,"admin",68029
"15720",2017-07-30,"agriculture",860
"15721",2017-07-30,"arch",1476
"15722",2017-07-30,"arts",3883
"15723",2017-07-30,"aviation",995
"15724",2017-07-30,"care",8329
"15725",2017-07-30,"childcare",17578
"15726",2017-07-30,"construction",15539
"15727",2017-07-30,"customer",43275
"15728",2017-07-30,"driver",28982
"15729",2017-07-30,"education",22697
"15730",2017-07-30,"engchem",543
"15731",2017-07-30,"engcivil",1602
"15732",2017-07-30,"engelectric",2100
"15733",2017-07-30,"engid",4648
"15734",2017-07-30,"engmech",1900
"15735",2017-07-30,"finance",4555
"15736",2017-07-30,"food",38029
"15737",2017-07-30,"hospitality",2802
"15738",2017-07-30,"hr",14814
"15739",2017-07-30,"install",47671
"15740",2017-07-30,"insurance",4466
"15741",2017-07-30,"legal",7829
"15742",2017-07-30,"management",63362
"15743",2017-07-30,"manufacturing",21224
"15744",2017-07-30,"marketing",13109
"15745",2017-07-30,"math",4304
"15746",2017-07-30,"meddental",3619
"15747",2017-07-30,"meddr",4226
"15748",2017-07-30,"media",5085
"15749",2017-07-30,"medinfo",10804
"15750",2017-07-30,"mednurse",38632
"15751",2017-07-30,"medtech",25337
"15752",2017-07-30,"military",375
"15753",2017-07-30,"mining",473
"15754",2017-07-30,"personal",3156
"15755",2017-07-30,"pharmacy",3885
"15756",2017-07-30,"project",10570
"15757",2017-07-30,"protective",12655
"15758",2017-07-30,"realestate",5578
"15759",2017-07-30,"retail",50707
"15760",2017-07-30,"sales",41390
"15761",2017-07-30,"sanitation",22362
"15762",2017-07-30,"science",7882
"15763",2017-07-30,"service",28429
"15764",2017-07-30,"socialscience",743
"15765",2017-07-30,"sports",2964
"15766",2017-07-30,"tech",133
"15767",2017-07-30,"techhelp",9242
"15768",2017-07-30,"techinfo",15702
"15769",2017-07-30,"techsoftware",17987
"15770",2017-07-30,"therapy",7337
"15771",2017-07-30,"transport",4121
